C,Mn,Cu,Si,Ni,Cr,Mo,V,W,Co,P,S,AT,T,t
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,809,5154.61
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,799,2639.78
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,789,1678.34
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,779,1213.56
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,769,956.3
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,759,801.82
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,749,704.85
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,739,643.3
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,729,605.46
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,719,584.81
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,709,577.6
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,699,581.74
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,689,596.23
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,679,620.8
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,669,655.81
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,659,702.16
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,649,761.29
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,639,835.27
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,629,926.9
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,619,1039.83
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,609,1178.89
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,599,1350.35
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,589,1562.37
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,579,1825.67
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,569,2154.36
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,559,2567.11
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,549,3088.83
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,539,3752.95
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,529,4604.73
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,519,5705.92
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,509,7141.42
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,499,9029.11
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,489,11534
0.3,0,0,1,0.5,3,0,0.2,8.5,0,0,0,1175,479,14889.3
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,809,35326.6
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,799,7969.52
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,789,3546
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,779,2093.73
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,769,1446.75
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,759,1105.95
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,749,907.6
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,739,785.38
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,729,708.4
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,719,660.82
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,709,633.97
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,699,622.96
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,689,625.07
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,679,638.93
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,669,664.1
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,659,700.88
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,649,750.2
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,639,813.64
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,629,893.5
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,619,922.87
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,609,1115.91
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,599,1268.03
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,589,1456.37
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,579,1690.26
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,569,1982
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,559,2347.87
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,549,2809.55
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,539,3996.13
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,529,4146.87
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,519,5115.31
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,509,6374.93
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,499,8027.57
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,489,10215.6
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,479,13139.8
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,469,17086.6
0.3,0,0,1,0.5,2,0,0.2,8,0,0,0,1175,459,22468.1
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,846,29623.4
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,836,7324.94
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,826,3384.7
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,816,2039.33
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,806,1425.62
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,796,1096.83
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,786,902.77
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,776,781.5
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,766,703
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,756,654.34
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,746,624.82
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,736,610.36
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,726,608.15
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,716,616.66
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,706,635.22
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,696,663.79
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,686,702.88
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,676,753.49
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,666,817.17
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,656,896.03
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,646,992.89
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,636,111.42
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,626,1256.39
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,616,1433.94
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,606,1652.04
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,596,1921.03
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,586,2254.41
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,576,2669.91
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,566,3190.93
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,556,3848.62
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,546,4684.69
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,536,5755.42
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,526,7137.41
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,516,8935.69
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,506,11295.6
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,496,14419.8
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,486,18593.8
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,476,24223.6
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,466,31892.1
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,456,42444.4
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,446,57119.8
0.3,0,0,1,0.5,5,0,0.2,10,0,0,0,1175,436,77754.7
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,792,46971
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,782,23447.4
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,772,14735.6
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,762,10598.8
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,752,8336.92
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,742,6992.6
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,732,6157.97
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,722,5636.29
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,712,5324.36
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,702,5165.12
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,692,5126.49
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,682,5191.23
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,672,5351.7
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,662,5607.23
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,652,5962.92
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,642,6429.25
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,632,7022.31
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,622,7764.61
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,612,8686.38
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,602,9827.59
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,592,11240.7
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,582,12994.6
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,572,15179.7
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,562,17915.9
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,552,21362.2
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,542,25731.7
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,532,31311.5
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,522,38491.8
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,512,47806.9
0.3,0,0,0.1,0,3,0,0.2,10,0,0,0,1120,502,59995.5
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,805,48615.5
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,795,20887.7
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,785,12096.1
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,775,8250.5
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,765,6246.08
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,755,5086.05
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,745,4372.27
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,735,3638.59
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,725,3638.59
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,715,3473.95
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,705,3398.19
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,695,3394.99
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,685,3455.78
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,675,3577.31
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,665,3760.3
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,655,4008.95
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,645,4330.83
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,635,4737.07
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,625,5243.02
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,615,5869.08
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,605,6642.08
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,595,7597.14
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,585,8780.2
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,575,10251.6
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,565,12090.8
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,555,14403.3
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,545,17330.2
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,535,21061.1
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,525,25853.2
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,515,32057.8
0.3,0,0,0.1,0,3,0,0.4,8.5,0,0,0,1120,505,40159.6
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,791,38635.4
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,781,18351.4
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,771,11192.2
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,761,7884.52
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,751,6105.79
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,741,5058.34
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,731,4409.61
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,721,4001.69
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,711,3752.52
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,701,3616.97
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,691,3569.59
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,681,3596.36
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,671,3690.61
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,661,3850.82
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,651,4079.65
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,641,4383.49
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,631,4772.62
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,621,5261.65
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,611,5870.33
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,601,6624.9
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,591,7559.86
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,581,8720.52
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,571,10166.5
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,561,11976.7
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,551,14255.9
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,541,17144.4
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,531,20831.2
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,521,25573.1
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,511,31721.8
0.3,0,0,0.1,0,3,0,0.2,6.5,0,0,0,1120,501,39763.5
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,783,40116.7
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,773,18836.5
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,763,11521.3
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,753,8106.95
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,743,6276.49
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,733,5201.7
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,723,4538.37
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,713,4123.46
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,703,3872.49
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,693,3739.17
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,683,3697.52
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,673,3733.47
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,663,3840.54
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,653,4017.7
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,643,4268.32
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,633,4599.88
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,623,5024.07
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,613,5557.41
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,603,6222.24
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,593,7048.21
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,583,8074.44
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,573,9352.46
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,563,10950.4
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,553,12958.6
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,543,15497.9
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,533,18730.7
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,523,22877
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,513,28237.7
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,503,35226.8
0.3,0.4,0,0.4,0,2,0,0.3,8.5,0,0,0,1120,493,44420.3
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,788,50158.7
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,778,22202.4
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,768,13062.5
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,758,9005.5
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,748,6875.24
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,738,5639.28
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,728,4880.5
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,718,4405.05
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,708,4113.77
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,698,3952.67
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,688,3891.45
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,678,3913.42
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,668,4010.45
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,658,4180.42
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,648,4425.88
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,638,4753.66
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,628,5174.91
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,618,5705.54
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,608,6367.25
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,598,7188.85
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,588,8208.34
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,578,9475.7
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,568,11056.9
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,558,13039.1
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,548,15538.7
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,538,18711.4
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,528,22767.6
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,518,27993.9
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,508,34783.3
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,498,43680.2
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,488,55445
0.3,0.6,0,0.4,0,2.5,0,0.3,8.5,0,0,0,1120,478,71150.3
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,812,61989.9
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,802,23770.2
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,792,13027.3
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,782,8597.01
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,772,6364.47
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,762,5097.98
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,752,4326.7
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,742,3839.74
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,732,3531.74
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,722,3345.98
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,712,3250.47
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,702,3226.98
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,692,3265.58
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,682,3361.77
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,672,3515.13
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,662,3728.51
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,652,4007.9
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,642,4362.48
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,632,4805.12
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,622,5353.04
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,612,6028.95
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,602,6862.5
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,592,7892.43
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,582,9169.44
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,572,10760.1
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,562,12752.6
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,552,15263.7
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,542,18450.4
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,532,22524
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,522,27772
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,512,34588.5
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,502,43518.7
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,492,55323
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,482,71072.5
0.3,0.5,0,0.4,0,4,0,0.3,8.5,0,0,0,1120,472,92290.1
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,788,46333.1
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,778,23043
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,768,14551.6
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,758,10543.8
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,748,8361.02
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,738,7070.45
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,728,6276.74
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,718,5789.96
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,708,5510.88
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,698,5385.08
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,688,5382.54
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,678,5487.77
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,668,5694.94
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,658,6005.4
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,648,6426.61
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,638,6971.93
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,628,7661.11
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,618,8521.3
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,608,9588.77
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,598,10911.3
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,588,12551.8
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,578,14592.7
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,568,17143
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,558,20346.9
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,548,24397.3
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,538,29552.8
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,528,36163.7
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,518,44708
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,508,55843.2
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,498,70482
0.2,0.4,0,0.3,0,2.8,0,0.1,8,0,0,0,1150,488,89902.7
